actual_delta_audit_mse,actual_delta_audit_rgb_objective,adam_step_norm,after_one_step_audit_mse,after_one_step_audit_rgb_objective,anchor_gradient_alignment,anchor_gradient_dot_batch_gradient,audit_forward_ms,baseline_audit_mse,baseline_audit_rgb_objective,batch_gradient_effective_rank,batch_gradient_norm,batch_index,batch_size,candidate_mse_mean,candidate_update_ms,coverage_gain_mean,label,optimizer_aware_predicted_decrease_anchor,policy,seed,temporal_span_ns,time_s,uids,within_batch_cosine_mean,within_batch_cosine_min
0.00018217042088508606,0.001992620527744293,13.192568216384231,0.007961845025420189,0.10369659960269928,0.33442942921824365,0.00026016472838819027,6.621088027954102,0.008144015446305275,0.10568922013044357,3.892909288406372,0.030912054644518308,1,4,0.005085105425678194,11.289471626281738,41.0,time_0s,0.0018691005680011585,B4_RR,1,46149996163,0,"[504, 924, 462, 1]",-0.0016416733851656318,-0.009849988855421543
0.000125247985124588,0.000979408621788025,16.083501049531908,0.008018767461180687,0.10470981150865555,0.1230054299582357,9.606670209905133e-05,6.608320236206055,0.008144015446305275,0.10568922013044357,3.2134811878204346,0.03103362739859249,2,4,0.004703486629296094,16.89904022216797,218.75,time_0s,0.000911225915842806,B4_RR,1,46149997537,0,"[1219, 714, 296, 419]",0.004068815149366856,-0.005938520189374685
7.683597505092621e-05,0.0007293447852134705,11.722899275221035,0.008067179471254349,0.1049598753452301,0.1622743923338021,0.00015957637515384704,6.556575775146484,0.008144015446305275,0.10568922013044357,3.901322603225708,0.03907532034538323,3,4,0.0049338541575707495,10.75385570526123,182.0,time_0s,0.0010456061063450761,B4_RR,1,23150044912,0,"[673, 336, 799, 546]",0.01379896979779005,0.0
0.00017674826085567474,0.0017059817910194397,17.11734585795413,0.0079672671854496,0.10398323833942413,0.11322687788625813,0.00010363812180003151,6.795135974884033,0.008144015446305275,0.10568922013044357,3.449021100997925,0.03637089134760608,4,4,0.006039394880644977,14.680255889892578,257.5,time_0s,0.001041227049427107,B4_RR,1,54750002575,0,"[256, 1009, 1138, 43]",0.0022583543322980404,-1.8094842744176276e-05
0.0002695377916097641,0.0017510280013084412,12.73572384413236,0.00787447765469551,0.10393819212913513,0.47599904484711,0.00038908759597688913,6.784128189086914,0.008144015446305275,0.10568922013044357,3.0752077102661133,0.03248069007279717,5,4,0.01044338010251522,11.598624229431152,267.25,time_0s,0.0021920434082858264,B4_RR,1,56550000587,0,"[1299, 379, 757, 168]",0.01501777395606041,-0.002677097450941801
6.0024671256542206e-05,0.000909067690372467,15.75089385508619,0.008083990775048733,0.1047801524400711,0.0909040421125756,7.059921335894614e-05,6.55836820602417,0.008144015446305275,0.10568922013044357,3.354506492614746,0.030860333148652278,6,4,0.005202892993111163,15.399423599243164,120.0,time_0s,0.0007187607770902105,B4_RR,1,58850005000,0,"[84, 1051, 1261, 632]",-0.0005917098606005311,-0.00237864232622087
0.00010764226317405701,0.0011729970574378967,13.143605546252731,0.008036373183131218,0.10451622307300568,0.19236240016405504,0.00016418882296420634,6.548511981964111,0.008144015446305275,0.10568922013044357,3.5910897254943848,0.03391621230980332,7,4,0.006289946148172021,11.042688369750977,156.75,time_0s,0.0010228190767520573,B4_RR,1,37850001338,0,"[211, 592, 968, 839]",2.9511225875467062e-05,0.0
0.00014266837388277054,0.00144890695810318,14.774900176385573,0.008001347072422504,0.1042403131723404,0.1842236771767877,0.0001770996314007789,6.547296047210693,0.008144015446305275,0.10568922013044357,3.8031437397003174,0.03819936587555687,0,4,0.00675352819962427,10.988448143005371,114.5,time_0s,0.001541683614050271,B4_Strat,1,50399989750,0,"[1, 336, 673, 1009]",0.003372245468199253,-9.37688491831068e-06
0.00017000827938318253,0.0017891749739646912,16.703414008099834,0.007974007166922092,0.10390004515647888,0.24160356020137952,0.00023921312822494656,6.80182409286499,0.008144015446305275,0.10568922013044357,3.369436264038086,0.03934283248899208,1,4,0.005245076259598136,14.23196792602539,226.0,time_0s,0.0017361492245981935,B4_Strat,1,50400006787,0,"[43, 379, 714, 1051]",0.06046418100595474,-2.7909600248676725e-05
0.0001652659848332405,0.001729913055896759,16.15724822175784,0.007978749461472034,0.10395930707454681,0.23684801728344132,0.00023379476624540985,6.600319862365723,0.008144015446305275,0.10568922013044357,3.696145534515381,0.03922373754201722,2,4,0.005195772449951619,15.593536376953125,238.75,time_0s,0.001293147241085535,B4_Strat,1,50449997000,0,"[84, 419, 757, 1093]",0.02114534005522728,0.0
0.00011594314128160477,0.000999540090560913,14.931531876541625,0.00802807230502367,0.10468968003988266,0.09697491297117858,7.610319880768657e-05,6.552512168884277,0.008144015446305275,0.10568922013044357,3.6883773803710938,0.031183686528288262,3,4,0.005045073456130922,14.520511627197266,84.75,time_0s,0.0009588076081854524,B4_Strat,1,50599995450,0,"[126, 462, 799, 1138]",0.005278739146888256,-6.841681624791818e-06
6.91395252943039e-05,0.0007566064596176147,12.691877881178133,0.008074875921010971,0.10493261367082596,0.1250877598749819,9.371967462357134e-05,6.6599040031433105,0.008144015446305275,0.10568922013044357,3.3736064434051514,0.0297714440253458,4,4,0.005197249352931976,11.766240119934082,118.0,time_0s,0.0010722228907980025,B4_Strat,1,50549998587,0,"[168, 504, 839, 1179]",0.004643856547772884,-4.738671233184277e-09
8.965190500020981e-05,0.0009703114628791809,14.602214424659044,0.008054363541305065,0.10471890866756439,0.1899781090050435,0.00014649797230958939,6.8081278800964355,0.008144015446305275,0.10568922013044357,3.009645700454712,0.03064163931043623,5,4,0.004833658924326301,14.316448211669922,244.25,time_0s,0.0012191882233310025,B4_Strat,1,50400000000,0,"[211, 546, 882, 1219]",0.0008126579923555255,-0.007206471171230078
0.00011526234447956085,0.0015784651041030884,13.834007918065703,0.008028753101825714,0.10411075502634048,0.2692115911513763,0.00020750467956531793,6.702047824859619,0.008144015446305275,0.10568922013044357,3.2825429439544678,0.03062796084836597,6,4,0.005415082909166813,13.29036808013916,247.0,time_0s,0.0013446271550492384,B4_Strat,1,50250004450,0,"[256, 592, 924, 1261]",-0.0018499810248613358,-0.011128582060337067
0.00016970746219158173,0.0010537132620811462,12.906464779292849,0.007974307984113693,0.10463550686836243,0.21339493504081974,0.0001618630631128326,6.8089919090271,0.008144015446305275,0.10568922013044357,3.8292996883392334,0.030140301376496908,7,4,0.010506253980565816,11.132224082946777,96.25,time_0s,0.0011287886009085923,B4_Strat,1,50150000037,0,"[296, 632, 968, 1299]",-0.0011536336969584227,-0.006921802181750536
0.000417191069573164,0.003263503313064575,15.598785891611971,0.007726824376732111,0.102425716817379,0.5667854022880504,0.0005145489703863859,6.587615966796875,0.008144015446305275,0.10568922013044357,3.708364963531494,0.03607380888715878,0,4,0.011594229494221509,12.36832046508789,188.75,time_0s,0.0030330455483635888,B4_Match,1,64899997125,0,"[1, 1299, 757, 924]",0.0015968335792422295,0.0
0.0001329062506556511,0.0012679025530815125,15.771547789077113,0.008011109195649624,0.10442131757736206,0.34658287181926484,0.00027169616078026593,6.574048042297363,0.008144015446305275,0.10568922013044357,3.302032470703125,0.03115016479704522,1,4,0.004846891155466437,13.530688285827637,279.25,time_0s,0.001993678495637141,B4_Match,1,27300005500,0,"[592, 379, 168, 714]",0.0037387448828667402,0.0
0.0001996215432882309,0.0021123215556144714,15.466654837931982,0.007944393903017044,0.1035768985748291,0.2553643216562703,0.0002400301891611889,6.766335964202881,0.008144015446305275,0.10568922013044357,3.6098055839538574,0.037349912681598804,2,4,0.004669223912060261,12.161696434020996,222.75,time_0s,0.0015785153445904143,B4_Match,1,37800046162,0,"[546, 43, 211, 799]",0.0026371001731604338,0.0
0.00013950839638710022,0.0016225054860115051,16.00305979964404,0.008004507049918175,0.10406671464443207,0.13281426467972893,0.00012923282338306308,6.882143974304199,0.008144015446305275,0.10568922013044357,3.746220827102661,0.03866446928678223,3,4,0.005585203936789185,12.993087768554688,95.5,time_0s,0.0010214977428404381,B4_Match,1,33699995575,0,"[1093, 882, 1051, 419]",0.02498178742825985,0.0
6.545521318912506e-05,0.0006471350789070129,14.473508304734505,0.00807856023311615,0.10504208505153656,0.0935482091314974,6.967408262426034e-05,6.589407920837402,0.008144015446305275,0.10568922013044357,3.9673030376434326,0.02959509404030913,4,4,0.0054788063280284405,13.79094409942627,113.25,time_0s,0.000829876556963427,B4_Match,1,44200000550,0,"[504, 126, 84, 968]",0.015240199863910675,0.0
4.575774073600769e-05,0.0004529133439064026,13.11160711204445,0.008098257705569267,0.10523630678653717,0.07029600501193162,6.0900267271790653e-05,6.588352203369141,0.008144015446305275,0.10568922013044357,3.8830788135528564,0.034424884928721006,5,4,0.005060231662355363,13.525343894958496,127.0,time_0s,0.0008020213736017467,B4_Match,1,40100001325,0,"[632, 336, 1138, 673]",0.013517402112483978,0.0
5.424767732620239e-05,0.0006460770964622498,11.263707690234103,0.008089767768979073,0.10504314303398132,0.05229720157340293,4.035955498693511e-05,6.788064002990723,0.008144015446305275,0.10568922013044357,3.4954605102539062,0.030665627898210573,6,4,0.005449214135296643,11.76636791229248,231.0,time_0s,0.00041658418376755435,B4_Match,1,46149999162,0,"[1179, 839, 256, 296]",0.024078618735074997,0.0
2.1141953766345978e-05,0.0003682151436805725,14.401051670528568,0.008122873492538929,0.105321004986763,0.01224307452679223,9.354045687359758e-06,6.599423885345459,0.008144015446305275,0.10568922013044357,2.6187846660614014,0.030359382686697457,7,4,0.005507894908078015,16.516576766967773,112.0,time_0s,0.0003624354358180426,B4_Match,1,39949994950,0,"[1219, 1009, 1261, 462]",0.01898411102592945,-0.00010858137102331966
0.00015172548592090607,0.0013958737254142761,14.773340101339587,0.007992289960384369,0.1042933464050293,0.2710973590533825,0.0002548768534325063,6.546815872192383,0.008144015446305275,0.10568922013044357,3.0682826042175293,0.03735846754672741,0,4,0.006098782876506448,14.449119567871094,592.5,time_0s,0.0012489582150010392,B4_Novel,1,27300006913,0,"[256, 714, 757, 211]",0.07815882563591003,0.0
7.211044430732727e-05,0.0006379559636116028,12.05897135030593,0.008071905001997948,0.10505126416683197,0.19403785707082202,0.00016395955753978342,6.581920146942139,0.008144015446305275,0.10568922013044357,3.17992901802063,0.033576406254498696,1,4,0.004258631088305265,12.060511589050293,265.5,time_0s,0.001348143759969389,B4_Novel,1,20999996625,0,"[546, 168, 336, 126]",0.03587842732667923,-3.558828393579461e-05
9.9940225481987e-05,0.0011338740587234497,15.851248999851984,0.008044075220823288,0.10455534607172012,0.11445442319435745,9.652174776419997e-05,6.78707218170166,0.008144015446305275,0.10568922013044357,3.699032783508301,0.033510162913237496,2,4,0.005140901950653642,15.583359718322754,151.75,time_0s,0.001046504137775628,B4_Novel,1,50449997000,0,"[882, 84, 1093, 632]",0.019789474084973335,-0.0006294185295701027
0.00010348763316869736,0.0014132186770439148,16.639601823755015,0.008040527813136578,0.10427600145339966,0.10802501154960523,9.804094588616863e-05,6.573696136474609,0.008144015446305275,0.10568922013044357,3.1761863231658936,0.03606343697367008,3,4,0.0067180118057876825,14.256575584411621,128.5,time_0s,0.0008174920767487492,B4_Novel,1,60900003825,0,"[1009, 1261, 968, 43]",0.0149748045951128,-0.0018507377244532108
9.884126484394073e-05,0.0010907277464866638,14.229167486063243,0.008045174181461334,0.10459849238395691,0.23375474848494482,0.0001808832021197304,6.5951361656188965,0.008144015446305275,0.10568922013044357,3.423293113708496,0.030748344534013723,4,4,0.005497502628713846,14.139904022216797,92.25,time_0s,0.0013119193718011957,B4_Novel,1,42000000212,0,"[839, 1219, 379, 924]",0.011073070578277111,-0.0029973709024488926
0.00022382847964763641,0.0014202669262886047,12.975628493684168,0.007920186966657639,0.10426895320415497,0.22485208878325827,0.0001915962202474475,6.697696208953857,0.008144015446305275,0.10568922013044357,3.668546676635742,0.03385898646713555,5,4,0.010879876324906945,11.2991361618042,64.25,time_0s,0.001277091054362245,B4_Novel,1,50150000037,0,"[673, 799, 296, 1299]",0.008449358865618706,-0.006921802181750536
7.874146103858948e-05,0.0007645487785339355,12.53305627999308,0.008065273985266685,0.10492467135190964,0.15894734830697402,0.00014186481712386012,6.810912132263184,0.008144015446305275,0.10568922013044357,3.595705270767212,0.03546544050644643,6,4,0.003981967398431152,12.478560447692871,49.5,time_0s,0.0005935158787906403,B4_Novel,1,35950002325,0,"[462, 1138, 592, 419]",0.013665745034813881,0.0
0.00010295957326889038,0.0011980235576629639,14.00375492221678,0.008041055873036385,0.10449119657278061,0.23587095311775122,0.00020805277745239437,6.722271919250488,0.008144015446305275,0.10568922013044357,3.59403657913208,0.035049594584853495,7,4,0.005616021458990872,11.62559986114502,25.25,time_0s,0.001137048577220412,B4_Novel,1,58899995125,0,"[1179, 1051, 504, 1]",0.03527907282114029,-4.738671233184277e-09
-3.3527612686157227e-07,2.4363398551940918e-05,6.741707178026741,0.007975447922945023,0.10331816971302032,0.03684485846313545,4.951361188432202e-05,7.146687984466553,0.007975112646818161,0.10334253311157227,1.0,0.05820463037784249,0,1,0.010115906596183777,43.47091293334961,104.0,time_0s,5.161158378541586e-05,B1_RR,2,0,0,[968],,
4.433095455169678e-06,6.14747405052185e-05,4.3582511680812,0.007970679551362991,0.10328105837106705,0.07235187805713796,0.00011044309212593362,6.631616115570068,0.007975112646818161,0.10334253311157227,1.0,0.06611478175569287,1,1,0.004095314536243677,3.5726399421691895,70.0,time_0s,0.00010526203186600469,B1_RR,2,0,0,[504],,
-1.109205186367035e-06,9.591132402420044e-05,6.628765654604315,0.007976221852004528,0.10324662178754807,0.016274202883607643,2.185879202443175e-05,6.7803521156311035,0.007975112646818161,0.10334253311157227,1.0,0.058174981283042236,2,1,0.005783126689493656,3.8754560947418213,174.0,time_0s,0.00016262935514532728,B1_RR,2,0,0,[293],,
1.9395723938941956e-05,0.0002473592758178711,6.77093785657656,0.007955716922879219,0.1030951738357544,0.04847227239734847,6.538465822814032e-05,6.738207817077637,0.007975112646818161,0.10334253311157227,1.0,0.05842413592012793,3,1,0.006184653844684362,3.6759040355682373,157.0,time_0s,0.0002628452693897998,B1_RR,2,0,0,[882],,
2.0707957446575165e-05,0.0002868920564651489,6.838665007190521,0.007954404689371586,0.10305564105510712,0.06354557242395537,0.00011177115811733529,6.641983985900879,0.007975112646818161,0.10334253311157227,1.0,0.07618233413292606,4,1,0.0060448539443314075,3.667680025100708,38.0,time_0s,9.624554022025222e-05,B1_RR,2,0,0,[1052],,
-1.907162368297577e-05,0.0001023411750793457,11.563254569536852,0.007994184270501137,0.10324019193649292,0.0069782580023214115,6.151116849650862e-06,6.700831890106201,0.007975112646818161,0.10334253311157227,1.0,0.038178316590706675,5,1,0.005995503626763821,5.954304218292236,183.0,time_0s,0.00031233274785336107,B1_RR,2,0,0,[1262],,
7.342640310525894e-05,0.0003311261534690857,12.242162347194439,0.007901686243712902,0.10301140695810318,0.14448163095859243,0.00023150282504502684,6.666240215301514,0.007975112646818161,0.10334253311157227,1.0,0.0693990426941653,6,1,0.0060030631721019745,6.2008957862854,597.0,time_0s,0.0006313736448646523,B1_RR,2,0,0,[714],,
0.00011548399925231934,0.0012693032622337341,11.755157743203426,0.007859628647565842,0.10207322984933853,0.12750511421694474,0.00019607512513175607,6.631167888641357,0.007975112646818161,0.10334253311157227,1.0,0.0666046754327692,7,1,0.00455248961225152,4.722080230712891,117.0,time_0s,0.0006478226114268182,B1_RR,2,0,0,[43],,
3.7513673305511475e-06,0.0001379251480102539,5.755330983138099,0.00797136127948761,0.10320460796356201,0.045210218704663144,6.598587788175792e-05,6.670783996582031,0.007975112646818161,0.10334253311157227,1.0,0.06321559225456155,8,1,0.0041130296885967255,3.6941120624542236,159.0,time_0s,0.00018440112989992485,B1_RR,2,0,0,[629],,
8.242577314376831e-05,0.0007369294762611389,8.40916942001742,0.007892686873674393,0.10260560363531113,0.26200281460056785,0.00047897989861667156,6.723680019378662,0.007975112646818161,0.10334253311157227,1.0,0.07918103076264013,9,1,0.006609427276998758,4.220064163208008,639.0,time_0s,0.0006084724427637411,B1_RR,2,0,0,[758],,
2.528354525566101e-05,0.00017921626567840576,7.237109328713826,0.0079498291015625,0.10316331684589386,0.05008440324083752,9.283908002544194e-05,6.699647903442383,0.007975112646818161,0.10334253311157227,1.0,0.08028569011968241,10,1,0.008483893238008022,3.724287986755371,52.0,time_0s,0.00020259805796740693,B1_RR,2,0,0,[672],,
7.798895239830017e-06,0.00010491907596588135,5.754634077275764,0.007967313751578331,0.10323761403560638,0.22161074470285622,0.0004114032781217247,6.672863960266113,0.007975112646818161,0.10334253311157227,1.0,0.08040568475287371,11,1,0.003023478901013732,3.6233599185943604,362.0,time_0s,0.0004044158213218907,B1_RR,2,0,0,[546],,
8.413847535848618e-05,0.0008960068225860596,10.081157617284623,0.007890974171459675,0.1024465262889862,0.3277429811575036,0.0005122377187944949,6.7755842208862305,0.007975112646818161,0.10334253311157227,1.0,0.06769365677346822,12,1,0.01036653108894825,4.224639892578125,2.0,time_0s,0.0010176561554544605,B1_RR,2,0,0,[1],,
2.043694257736206e-05,0.000363767147064209,11.953961742011293,0.007954675704240799,0.10297876596450806,0.07112913279101946,9.299358498537913e-05,6.724800109863281,0.007975112646818161,0.10334253311157227,1.0,0.05662592335341837,13,1,0.005597152281552553,5.4170241355896,205.0,time_0s,0.0004863269759880495,B1_RR,2,0,0,[84],,
3.003980964422226e-05,0.00038811564445495605,7.347109287027871,0.007945072837173939,0.10295441746711731,0.11660563796733413,0.0001359504967695102,6.536159992218018,0.007975112646818161,0.10334253311157227,1.0,0.050497638565740965,14,1,0.005689937621355057,4.012703895568848,396.0,time_0s,0.00046808130719000474,B1_RR,2,0,0,[211],,
-7.282942533493042e-07,3.6954879760742188e-06,7.986169507491567,0.00797584094107151,0.10333883762359619,0.020238999003619106,2.3009015421848744e-05,6.684927940368652,0.007975112646818161,0.10334253311157227,1.0,0.049240088662306454,15,1,0.004476923495531082,4.486559867858887,21.0,time_0s,4.393897310706052e-05,B1_RR,2,0,0,[1179],,
5.195196717977524e-05,0.0006534308195114136,6.219481393142031,0.007923160679638386,0.10268910229206085,0.22455027487965104,0.00028393883258104324,6.796576023101807,0.007975112646818161,0.10334253311157227,1.0,0.05476726096916337,16,1,0.0046156845055520535,3.812000036239624,87.0,time_0s,0.000652197195449844,B1_RR,2,0,0,[924],,
7.1749091148376465e-06,0.00012287497520446777,6.095169971156956,0.007967937737703323,0.1032196581363678,0.03411471737725043,5.273803253658116e-05,6.562079906463623,0.007975112646818161,0.10334253311157227,1.0,0.06695638011065849,17,1,0.004001033026725054,3.5981760025024414,112.0,time_0s,0.0003094649027843843,B1_RR,2,0,0,[334],,
-2.648215740919113e-05,5.083531141281128e-05,12.465050349231396,0.008001594804227352,0.10329169780015945,-0.0006651442234572738,-5.836718628415838e-07,6.702079772949219,0.007975112646818161,0.10334253311157227,1.0,0.038006926768333636,18,1,0.004749447572976351,7.469183921813965,74.0,time_0s,0.0001321577437920496,B1_RR,2,0,0,[1218],,
4.0275976061820984e-05,0.00035475194454193115,7.216007191784168,0.00793483667075634,0.10298778116703033,0.08715824801960881,0.0001479686179663986,6.744768142700195,0.007975112646818161,0.10334253311157227,1.0,0.07353108016086488,19,1,0.00649633351713419,3.8323519229888916,103.0,time_0s,0.0002505364686840039,B1_RR,2,0,0,[799],,
1.1973083019256592e-05,0.00016298145055770874,4.5463627007609695,0.007963139563798904,0.10317955166101456,0.005474746793174651,7.363196345977485e-06,6.533440113067627,0.007975112646818161,0.10334253311157227,1.0,0.05825217743388346,20,1,0.0034396504051983356,3.562272071838379,40.0,time_0s,2.3612503355252557e-05,B1_RR,2,0,0,[462],,
2.799835056066513e-05,0.0001354217529296875,11.07959548434275,0.007947114296257496,0.10320711135864258,0.04645140700347669,6.018580461386591e-05,6.617248058319092,0.007975112646818161,0.10334253311157227,1.0,0.056118366078785106,21,1,0.006078773643821478,6.776095867156982,155.0,time_0s,0.00030412450678340974,B1_RR,2,0,0,[1134],,
1.530814915895462e-05,9.521842002868652e-05,5.928500790516811,0.007959804497659206,0.10324731469154358,0.003962084287720242,8.834160325932316e-06,6.7026238441467285,0.007975112646818161,0.10334253311157227,1.0,0.09657203576308152,22,1,0.010831368155777454,3.748095989227295,128.0,time_0s,4.252759839573628e-05,B1_RR,2,0,0,[1009],,
3.108568489551544e-05,0.00038357824087142944,6.911781828751901,0.007944026961922646,0.10295895487070084,0.03660949621864028,4.461773278308101e-05,6.665503978729248,0.007975112646818161,0.10334253311157227,1.0,0.05278658489929769,23,1,0.004993573762476444,3.9297280311584473,568.0,time_0s,0.0002395234569121385,B1_RR,2,0,0,[253],,
1.5797093510627747e-05,0.00016167759895324707,6.809306414638678,0.007959315553307533,0.10318085551261902,0.02849046089680147,5.150907963979989e-05,6.566336154937744,0.007975112646818161,0.10334253311157227,1.0,0.07830583683572162,24,1,0.006832320708781481,3.9243199825286865,71.0,time_0s,0.0001426650455869094,B1_RR,2,0,0,[842],,
4.742294549942017e-06,0.00012084096670150757,4.440815412187555,0.007970370352268219,0.10322169214487076,0.021614708813176394,3.557135642040521e-05,6.703264236450195,0.007975112646818161,0.10334253311157227,1.0,0.07127887835982746,25,1,0.0028708353638648987,3.4287359714508057,32.0,time_0s,7.960600532896933e-05,B1_RR,2,0,0,[419],,
2.7635134756565094e-05,0.0005794316530227661,12.989931523737795,0.007947477512061596,0.1027631014585495,0.07920383303351188,0.0001284625323023647,6.937888145446777,0.007975112646818161,0.10334253311157227,1.0,0.07024899237264767,26,1,0.006488545797765255,6.265920162200928,116.0,time_0s,0.0005161181670700898,B1_RR,2,0,0,[1093],,
0.00014702975749969482,0.0007163435220718384,8.865841184406682,0.007828082889318466,0.10262618958950043,0.38182739273293687,0.0006289180018939078,6.681888103485107,0.007975112646818161,0.10334253311157227,1.0,0.0713406010712718,27,1,0.02678346261382103,4.314591884613037,205.0,time_0s,0.0008971887691586744,B1_RR,2,0,0,[1298],,
3.645755350589752e-05,0.0004440024495124817,5.273225684680391,0.007938655093312263,0.10289853066205978,0.1959308640375611,0.0003813529619947076,6.556672096252441,0.007975112646818161,0.10334253311157227,1.0,0.08430126476171276,28,1,0.0032723823096603155,3.714240074157715,31.0,time_0s,0.0003709662933033542,B1_RR,2,0,0,[588],,
4.769954830408096e-05,0.00041903555393218994,10.229088637374215,0.00792741309851408,0.10292349755764008,0.048303065763622706,6.226937694009393e-05,6.64028787612915,0.007975112646818161,0.10334253311157227,1.0,0.0558354016191967,29,1,0.005626422818750143,4.9618239402771,211.0,time_0s,0.0005557337099162396,B1_RR,2,0,0,[126],,
3.308989107608795e-05,0.00038867443799972534,8.444186425807247,0.007942022755742073,0.10295385867357254,0.18125465449634137,0.0001815968716982752,6.615808010101318,0.007975112646818161,0.10334253311157227,1.0,0.04339393310364705,30,1,0.0055815065279603004,4.1176958084106445,332.0,time_0s,0.0007943756936583668,B1_RR,2,0,0,[168],,
1.0637566447257996e-05,6.768852472305298e-05,4.63013477460551,0.007964475080370903,0.10327484458684921,0.08503676383903681,0.0001105423434637487,6.665567874908447,0.007975112646818161,0.10334253311157227,1.0,0.05630302942882641,31,1,0.0023857147898525,3.261631965637207,23.0,time_0s,0.0003885394398821518,B1_RR,2,0,0,[378],,
4.0978193283081055e-06,8.583813905715942e-05,8.026544296291531,0.007971014827489853,0.1032566949725151,0.07865221113867146,7.99783447291702e-05,6.591936111450195,0.007975112646818161,0.10334253311157227,1.9683799743652344,0.04404243227849752,0,2,0.007105610566213727,6.416351795196533,87.0,time_0s,0.00015687357381466427,B2_RR,2,23199993213,0,"[968, 504]",0.0,0.0
1.8287450075149536e-05,0.0003432631492614746,9.473239200390937,0.007956825196743011,0.10299926996231079,0.0458312218962455,4.362173058325425e-05,6.67907190322876,0.007975112646818161,0.10334253311157227,1.9999632835388184,0.04122410875615501,1,2,0.005983890267089009,6.7448320388793945,165.5,time_0s,0.0004254744208083139,B2_RR,2,29449998750,0,"[293, 882]",0.0,0.0
1.6344711184501648e-06,0.0003892183303833008,13.429239215658807,0.00797347817569971,0.10295331478118896,0.0599373471239738,5.89611372561194e-05,6.675807952880859,0.007975112646818161,0.10334253311157227,1.472487211227417,0.0426067251864998,2,2,0.006020178785547614,8.519807815551758,110.5,time_0s,0.0004085757645952981,B2_RR,2,10499997037,0,"[1052, 1262]",0.0,0.0
0.00018624402582645416,0.0015632808208465576,16.284618331285877,0.007788868620991707,0.10177925229072571,0.19243683635442388,0.0002137889532605186,6.683104038238525,0.007975112646818161,0.10334253311157227,1.996630311012268,0.04811792296076551,3,2,0.005277776392176747,10.057344436645508,357.0,time_0s,0.0012399584193190094,B2_RR,2,33550005450,0,"[714, 43]",0.0009657324408181012,0.0009657324408181012
8.618272840976715e-05,0.0008748695254325867,10.158321647267991,0.007888929918408394,0.10246766358613968,0.23295956700623963,0.00027248289552517235,6.635871887207031,0.007975112646818161,0.10334253311157227,1.9065014123916626,0.050660388426550525,4,2,0.005361228482797742,6.380703926086426,399.0,time_0s,0.0007928282357170247,B2_RR,2,6450005375,0,"[629, 758]",5.30710349266883e-06,5.30710349266883e-06
3.113411366939545e-05,0.0002766624093055725,8.540922420437173,0.007943978533148766,0.1030658707022667,0.18944342123923924,0.00025212118634954095,6.548799991607666,0.007975112646818161,0.10334253311157227,1.9982686042785645,0.057642078680433265,5,2,0.005753686069510877,6.124063968658447,207.0,time_0s,0.000585476032938459,B2_RR,2,6300001537,0,"[672, 546]",0.029399679973721504,0.029399679973721504
9.595416486263275e-05,0.001045122742652893,13.805590951368027,0.007879158481955528,0.10229741036891937,0.29024666347939226,0.00030261563370004296,6.625919818878174,0.007975112646818161,0.10334253311157227,1.9352842569351196,0.04515792155554406,6,2,0.007981841685250401,8.445440292358398,103.5,time_0s,0.0012738214463752229,B2_RR,2,4149995413,0,"[1, 84]",0.048005249351263046,0.048005249351263046
2.9311515390872955e-05,0.0003918111324310303,10.847018818298865,0.007945801131427288,0.10295072197914124,0.09761517186944069,7.947975245770067e-05,6.556032180786133,0.007975112646818161,0.10334253311157227,1.9987294673919678,0.03526541529961987,7,2,0.0050834305584430695,7.750912189483643,208.5,time_0s,0.0005120225814607693,B2_RR,2,48400000500,0,"[211, 1179]",0.0,0.0
5.9126876294612885e-05,0.0007762983441352844,8.706902820055847,0.007915985770523548,0.10256623476743698,0.16857629733183346,0.00016833841800689697,6.68614387512207,0.007975112646818161,0.10334253311157227,1.9243409633636475,0.04325103961637058,8,2,0.004308358766138554,5.928832054138184,99.5,time_0s,0.0009616620518499985,B2_RR,2,29499998913,0,"[924, 334]",0.0,0.0
2.521555870771408e-05,0.0004233419895172119,13.21852188330612,0.007949897088110447,0.10291919112205505,0.0772482582203187,7.36924703232944e-05,6.686944007873535,0.007975112646818161,0.10334253311157227,1.4987226724624634,0.04131847076382969,9,2,0.00562289054505527,10.083231925964355,88.5,time_0s,0.0003495172095426824,B2_RR,2,20949959500,0,"[1218, 799]",-0.004022363573312759,-0.004022363573312759
3.9851292967796326e-05,0.0002905130386352539,11.831175142525963,0.007935261353850365,0.10305202007293701,0.03616939852053966,3.377449684194289e-05,6.707615852355957,0.007975112646818161,0.10334253311157227,1.9972206354141235,0.040444309129145366,10,2,0.004759212024509907,8.762751579284668,97.5,time_0s,0.00032810759967105696,B2_RR,2,33599992825,0,"[462, 1134]",5.822885941597633e-05,5.822885941597633e-05
4.639476537704468e-05,0.00047878921031951904,9.104403286166077,0.007928717881441116,0.10286374390125275,0.021035583302176485,2.6725947464001365e-05,6.787199974060059,0.007975112646818161,0.10334253311157227,1.5485787391662598,0.0550285882574184,11,2,0.00791247095912695,6.166687965393066,348.0,time_0s,0.0002820523914124351,B2_RR,2,37799992837,0,"[1009, 253]",0.0,0.0
